car_name,year,horsepower,mileage,fuel_type,transmission,owner_type,price
hyundai creta 1.4 crdi s plus,2015,88.7,21.38,diesel,manual,first,10.25
ford fiesta classic 1.4 duratorq clxi,2012,67.0,17.8,diesel,manual,first,3.16
audi a4 2.0 tdi,2014,147.51,16.55,diesel,automatic,second,22.5
hyundai i10 magna 1.1,2015,68.05,19.81,petrol,manual,first,3.55
bmw 3 series 320i sedan,2010,154.0,12.05,petrol,automatic,first,9.86
bmw 7 series 730ld,2013,258.0,16.46,diesel,automatic,first,45.0
hyundai verna 1.6 sx vtvt,2017,121.3,17.01,petrol,manual,first,7.99
volkswagen ameo 1.5 tdi comfortline at,2017,108.495,22.0,diesel,automatic,first,6.5
chevrolet aveo 1.4 ls,2007,92.7,14.49,petrol,manual,first,0.75
chevrolet cruze ltz,2018,147.9,18.3,diesel,manual,second,9.87
hyundai i20 1.4 sportz,2018,88.73,22.54,diesel,manual,second,6.36
honda brv i-vtec v cvt,2017,117.3,16.0,petrol,automatic,first,9.5
hyundai xcent 1.2 kappa sx,2017,82.0,19.1,petrol,manual,first,6.05
maruti alto 800 cng lxi,2013,47.3,30.46,cng,manual,first,2.15
hyundai grand i10 crdi sportz,2015,70.0,24.0,diesel,manual,first,5.5
maruti alto lxi,2007,46.3,19.7,petrol,manual,second,1.25
toyota innova 2.5 vx (diesel) 7 seater,2015,100.6,12.99,diesel,manual,first,11.99
hyundai i10 sportz 1.2 at,2010,78.9,16.95,petrol,automatic,second,2.5
honda city i-vtec cvt v,2019,117.3,18.0,petrol,automatic,first,11.66
maruti zen lx,1998,60.0,17.3,petrol,manual,third,0.53
maruti wagon r lxi bs iv,2015,67.04,20.51,petrol,manual,first,3.1
ford figo diesel titanium,2012,68.0,20.0,diesel,manual,second,2.6
honda amaze s i-vtech,2015,86.7,18.0,petrol,manual,first,5.09
hyundai accent gle,2008,94.0,13.2,petrol,manual,first,2.3
hyundai verna 1.6 sx crdi (o),2012,126.32,22.32,diesel,manual,first,6.0
maruti swift zdi,2013,74.0,25.2,diesel,manual,first,4.4
mercedes-benz b class b180,2013,120.7,14.8,petrol,automatic,second,11.0
chevrolet cruze ltz,2014,163.7,17.3,diesel,manual,first,5.7
skoda laura ambiente 2.0 tdi cr at,2013,138.1,20.0,diesel,automatic,first,6.95
mahindra scorpio vlx 2wd bsiv,2014,120.0,12.05,diesel,manual,first,7.9
bmw x1 xdrive 20d xline,2018,190.0,20.68,diesel,automatic,first,29.3
mercedes-benz e-class 2009-2013 e350 petrol,2009,272.0,10.93,petrol,automatic,first,10.24
skoda superb elegance 1.8 tsi at,2010,157.75,13.7,petrol,automatic,second,5.35
honda brio vx at,2014,86.8,16.5,petrol,automatic,second,3.49
hyundai i10 magna 1.2,2009,78.9,20.36,petrol,manual,first,2.85
honda city i vtec sv,2014,117.3,17.4,petrol,manual,first,5.35
ford figo petrol zxi,2012,70.0,15.6,petrol,manual,first,3.62
toyota innova 2.5 g4 diesel 7-seater,2006,102.0,12.8,diesel,manual,first,6.25
mahindra verito 1.5 d6 bsiv,2012,64.1,21.0,diesel,manual,second,3.19
mahindra kuv 100 g80 k8 dual tone,2018,82.0,18.15,petrol,manual,first,5.5
hyundai i20 sportz option 1.2,2019,81.83,18.6,petrol,manual,first,7.67
tata new safari ex 4x2,2011,127.0,12.0,petrol,manual,first,5.5
maruti swift dzire vdi,2014,73.9,19.3,diesel,manual,first,6.6
bmw x5 xdrive 30d m sport,2017,258.0,15.97,diesel,automatic,second,55.0
audi a6 2011-2015 2.0 tdi premium plus,2013,174.33,17.68,diesel,automatic,first,21.0
maruti baleno delta 1.2,2017,83.1,21.4,petrol,manual,first,4.5
hyundai santa fe 4wd at,2016,194.3,13.01,diesel,automatic,first,20.67
chevrolet cruze ltz at,2013,163.7,14.39,diesel,automatic,first,6.5
mercedes-benz e-class 2015-2017 e250 edition e,2018,204.0,15.0,diesel,automatic,first,37.98
hyundai santro xing gls,2009,62.1,17.92,petrol,manual,first,1.45
maruti wagon r lxi cng,2014,58.16,26.6,cng,manual,first,2.95
maruti ciaz vdi plus shvs,2015,88.5,28.09,diesel,manual,first,7.9
honda city i-vtec v,2018,117.3,17.4,petrol,manual,first,10.07
nissan terrano xl plus icc wt20 se,2016,83.8,20.45,diesel,manual,first,6.5
bmw 3 series 320d prestige,2015,184.0,18.88,diesel,automatic,first,22.0
honda city i dtec v,2016,98.6,26.0,diesel,manual,first,9.75
nissan terrano xl plus 85 ps,2014,83.8,20.45,diesel,manual,first,6.0
hyundai grand i10 crdi sportz,2014,70.0,24.0,diesel,manual,first,3.99
hyundai santro xing xl erlx euro iii,2008,97.7,17.0,petrol,manual,first,1.75
toyota fortuner 4x2 at,2015,168.5,12.55,diesel,automatic,first,19.75
toyota innova crysta 2.4 vx mt,2017,147.8,13.68,diesel,manual,first,16.95
maruti baleno zeta 1.2,2017,83.1,21.4,petrol,manual,first,6.8
hyundai santro xing xl erlx euro iii,2007,97.7,17.0,petrol,manual,first,0.99
hyundai i10 sportz 1.1l,2013,68.05,19.81,petrol,manual,first,2.95
audi q7 3.0 tdi quattro premium plus,2015,241.4,12.07,diesel,automatic,first,42.83
volvo s60 d4 momentum,2014,190.0,27.03,diesel,automatic,first,21.5
honda city i vtec v,2015,117.3,17.8,petrol,manual,first,7.9
maruti alto k10 2010-2014 vxi,2011,67.1,20.92,petrol,manual,second,2.3
honda brio 1.2 s option mt,2012,86.8,18.5,petrol,manual,first,2.75
mahindra scorpio vlx 2wd airbag bsiv,2011,120.0,12.05,diesel,manual,first,6.71
renault duster 110ps diesel rxl amt,2017,108.45,19.6,diesel,automatic,first,9.6
hyundai creta 1.6 crdi sx,2017,126.2,19.67,diesel,manual,first,12.81
tata tiago 1.2 revotron xz,2019,84.0,23.84,petrol,manual,first,6.94
mahindra xuv500 w6 2wd,2015,140.0,16.0,diesel,manual,first,9.45
volkswagen vento 1.5 tdi highline,2015,103.2,20.34,diesel,manual,first,6.0
mercedes-benz b class b180,2013,120.7,14.8,petrol,automatic,first,11.0
maruti sx4 vxi bsiv,2011,103.3,15.5,petrol,manual,first,2.6
hyundai getz gle,2007,83.0,15.3,petrol,manual,first,1.95
bmw 6 series gran coupe,2013,313.0,17.54,diesel,automatic,first,45.0
audi a4 2.0 tdi 177 bhp premium plus,2014,174.33,17.11,diesel,automatic,first,22.0
hyundai i20 asta option 1.2,2015,81.83,18.6,petrol,manual,first,4.9
nissan terrano xl d option,2015,83.14,19.87,diesel,manual,first,6.25
volkswagen vento konekt diesel highline,2013,103.6,20.54,diesel,manual,second,6.1
hyundai i10 sportz,2011,78.9,20.36,petrol,manual,first,2.6
lamborghini gallardo coupe,2011,560.0,6.4,petrol,automatic,third,120.0
jaguar xf 3.0 litre s premium luxury,2012,270.9,14.74,diesel,automatic,first,29.0
maruti swift dzire vxi,2010,85.8,17.5,petrol,manual,second,3.3
tata indica vista quadrajet vx,2013,74.0,22.3,diesel,manual,second,3.05
hyundai i20 asta 1.4 crdi,2012,88.76,21.27,diesel,manual,first,3.25
hyundai xcent 1.2 kappa s option,2014,81.86,19.1,petrol,manual,first,3.75
toyota innova 2.5 vx (diesel) 7 seater,2015,100.6,12.99,diesel,manual,first,13.25
tata tiago 1.2 revotron xz,2017,84.0,23.84,petrol,manual,first,4.8
renault kwid rxl,2019,53.3,25.17,petrol,manual,first,3.8
toyota innova 2.5 v diesel 7-seater,2011,102.0,12.8,diesel,manual,first,8.5
mercedes-benz e-class 2015-2017 e250 cdi avantgarde,2016,204.0,13.0,diesel,automatic,first,38.76
honda city 1.5 s at,2009,116.4,16.8,petrol,automatic,first,3.2
hyundai i10 sportz 1.2,2011,78.9,20.36,petrol,manual,first,3.5
hyundai creta 1.6 crdi sx option,2015,126.2,19.67,diesel,manual,first,12.25
honda amaze vx petrol,2014,86.76,19.5,petrol,manual,first,4.75
volkswagen polo 1.2 mpi trendline,2016,74.0,18.78,petrol,manual,first,4.5
hyundai i10 magna 1.2,2012,78.9,20.36,petrol,manual,first,2.35
renault pulse rxl,2014,63.12,23.08,diesel,manual,first,3.4
volkswagen vento 1.5 tdi highline at,2016,108.5,21.5,diesel,automatic,first,10.0
toyota innova 2.5 vx (diesel) 7 seater bs iv,2012,100.0,12.99,diesel,manual,first,9.0
toyota corolla altis g,2013,138.1,14.53,petrol,manual,second,5.2
hyundai verna crdi,2006,110.0,16.8,diesel,manual,second,1.85
mercedes-benz gl-class 350 cdi blue efficiency,2013,254.8,11.3,diesel,automatic,second,38.0
renault duster 85ps diesel rxl optional,2013,83.8,20.46,diesel,manual,first,5.11
skoda rapid 1.6 mpi ambition,2019,103.52,15.41,petrol,manual,first,9.66
hyundai i10 sportz 1.2,2015,78.9,20.36,petrol,manual,first,3.4
mahindra kuv 100 mfalcon g80 k8,2017,82.0,18.15,petrol,manual,first,5.84
maruti celerio vxi amt,2016,67.04,23.1,petrol,automatic,first,3.8
maruti a-star at vxi,2012,66.1,16.98,petrol,automatic,first,2.5
honda city i dtec vx,2015,98.6,25.1,diesel,manual,first,6.95
skoda superb 1.8 tsi,2010,161.6,12.6,petrol,automatic,first,5.5
hyundai grand i10 sportz,2017,82.0,18.9,petrol,manual,first,6.19
renault duster 85ps diesel rxl,2013,83.8,20.45,diesel,manual,first,6.0
hyundai grand i10 magna,2015,82.0,18.9,petrol,manual,first,3.75
ford ecosport 1.5 tdci titanium,2018,98.59,22.77,diesel,manual,first,9.46
nissan sunny 2011-2014 xl,2011,97.7,16.95,petrol,manual,second,3.0
ford figo aspire 1.5 tdci titanium,2016,99.0,25.83,diesel,manual,first,5.75
honda civic 2006-2010 1.8 v mt,2009,130.0,13.5,petrol,manual,first,4.41
renault kwid rxt optional,2017,53.3,25.17,petrol,manual,first,3.7
honda brio ex mt,2014,86.8,19.4,petrol,manual,second,2.5
maruti swift zxi abs,2012,88.2,16.1,petrol,manual,first,5.35
hyundai i20 magna optional 1.4 crdi,2013,88.8,21.9,diesel,manual,first,3.65
skoda superb elegance 2.0 tdi cr at,2014,138.03,17.2,diesel,automatic,first,13.0
maruti wagon r lxi bsii,2012,67.1,18.9,petrol,manual,first,2.45
volkswagen vento 1.5 tdi highline at,2015,103.2,21.21,diesel,automatic,first,5.75
honda city i dtec s,2017,98.6,26.0,diesel,manual,first,8.11
hyundai i20 1.4 sportz,2018,88.73,22.54,diesel,manual,first,7.75
nissan micra xv cvt,2017,75.94,19.15,petrol,automatic,first,5.85
renault kwid rxt optional,2018,53.3,25.17,petrol,manual,first,4.29
honda city i-dtec sv,2015,98.6,25.6,diesel,manual,first,8.0
toyota innova crysta 2.4 g mt 8s,2017,147.8,13.68,diesel,manual,first,16.5
maruti baleno alpha 1.3,2015,74.0,27.39,diesel,manual,first,5.5
ford ecosport 1.5 tdci trend,2015,98.59,22.77,diesel,manual,first,6.35
toyota innova 2.5 g (diesel) 8 seater,2013,100.6,12.99,diesel,manual,second,7.9
ford ecosport 1.5 dv5 mt ambiente,2014,89.84,22.7,diesel,manual,first,7.2
volkswagen polo diesel comfortline 1.2l,2012,73.9,22.07,diesel,manual,first,3.65
hyundai i20 sportz 1.4 crdi,2016,88.73,22.54,diesel,manual,first,6.35
renault duster 85ps diesel rxl explore,2016,83.8,19.87,diesel,manual,first,7.8
ford ikon 1.3 flair,2007,70.0,13.8,petrol,manual,second,1.4
ford endeavour xlt tdci 4x2,2007,141.0,13.1,diesel,manual,first,5.5
maruti baleno delta 1.3,2018,74.0,27.39,diesel,manual,first,8.5
mercedes-benz new c-class c 220 cdi elegance at,2011,170.0,14.84,diesel,automatic,first,10.48
maruti esteem vxi - bsiii,2005,85.0,15.9,petrol,manual,second,0.75
tata indigo xl grand petrol,2008,99.6,12.85,petrol,manual,second,1.3
bmw 5 series 525d sedan,2013,218.0,16.73,diesel,automatic,first,21.0
hyundai santro xing gl plus,2013,62.1,17.92,petrol,manual,first,2.3
skoda octavia 2.0 tdi at style plus,2015,141.0,19.5,diesel,automatic,first,14.95
audi a6 2011-2015 35 tdi technology,2017,174.33,17.68,diesel,automatic,second,35.92
ford figo 1.5d trend mt,2016,99.0,25.83,diesel,manual,first,4.5
mahindra xylo d4 bs iii,2016,93.7,14.95,diesel,manual,first,5.5
maruti celerio zxi at,2015,67.04,23.1,petrol,automatic,first,4.45
toyota innova 2.5 g4 diesel 8-seater,2008,102.0,12.8,diesel,manual,first,6.85
hyundai grand i10 crdi asta,2016,70.0,24.0,diesel,manual,first,5.5
hyundai grand i10 1.2 kappa sportz,2016,81.86,18.9,petrol,manual,first,5.07
hyundai grand i10 sportz,2015,82.0,18.9,petrol,manual,first,3.85
hyundai elite i20 petrol asta,2016,81.86,18.6,petrol,manual,first,7.95
maruti zen estilo lxi bsiii,2009,67.1,18.2,petrol,manual,second,1.25
maruti alto k10 2010-2014 vxi,2014,67.1,20.92,petrol,manual,first,3.64
toyota fortuner 4x2 manual,2016,168.5,13.0,diesel,manual,first,20.0
mahindra thar crde ac,2019,105.0,16.55,diesel,manual,first,10.36
hyundai santro xing xo,2007,97.7,17.0,petrol,manual,first,1.85
toyota etios g,2013,88.73,16.78,petrol,manual,second,4.05
mercedes-benz gl-class 2007 2012 350 cdi luxury,2015,224.0,12.0,diesel,automatic,first,48.5
renault duster 110ps diesel rxz,2014,108.45,19.6,diesel,manual,first,8.25
maruti swift vdi,2014,74.0,22.9,diesel,manual,first,5.25
volkswagen vento magnific 1.6 comfortline,2013,103.2,15.04,petrol,manual,first,4.4
skoda superb l&k 2.0 tdi at,2017,174.5,18.19,diesel,automatic,first,25.75
bmw 3 series 330d convertible,2014,245.0,8.2,diesel,automatic,first,29.52
maruti wagon r vxi bs iv,2011,67.1,18.9,petrol,manual,second,2.1
renault kwid rxt,2017,53.3,25.17,petrol,manual,first,3.71
ford endeavour 4x2 xlt limited edition,2009,143.0,10.9,diesel,manual,first,7.5
maruti vitara brezza zdi plus dual tone,2017,88.5,24.3,diesel,manual,first,9.44
hyundai santro xing xo erlx euro ii,2006,97.7,17.0,petrol,manual,second,1.2
mercedes-benz e-class 200 kompressor elegance,2014,157.7,10.5,petrol,automatic,first,24.0
mercedes-benz c-class progressive c 220d,2019,194.0,0.0,diesel,automatic,first,35.0
maruti ertiga vxi cng,2017,80.46,17.5,cng,manual,first,8.25
audi a4 2.0 tdi celebration edition,2011,147.51,16.55,diesel,automatic,second,9.75
hyundai grand i10 asta,2014,82.0,18.9,petrol,manual,first,3.45
mitsubishi pajero sport 4x4,2014,175.56,13.5,diesel,manual,second,11.85
mercedes-benz new c-class c 250 cdi avantgarde,2012,201.15,19.71,diesel,automatic,second,16.14
maruti wagon r lxi cng,2015,58.16,26.6,cng,manual,first,3.7
maruti alto k10 vxi ags,2017,67.1,24.07,petrol,automatic,first,4.0
hyundai i20 sportz 1.2,2015,81.83,18.6,petrol,manual,second,5.8
maruti swift dzire vdi,2014,74.0,23.4,diesel,manual,first,4.65
mercedes-benz r-class r350 4matic long,2010,272.0,11.8,petrol,automatic,second,15.0
ford ecosport 1.5 ti vct at titanium,2015,110.4,15.63,petrol,automatic,first,6.8
honda city i dtec vx option,2016,98.6,25.1,diesel,manual,first,10.25
maruti alto k10 2010-2014 vxi,2014,67.1,20.92,petrol,manual,first,2.7
maruti ertiga zdi,2015,88.8,20.77,diesel,manual,first,8.5
hyundai i20 diesel asta option,2018,88.73,22.54,diesel,manual,first,7.75
tata indigo cs eglx bs iv,2015,64.08,15.64,petrol,manual,first,2.7
maruti alto std,2004,46.3,19.7,petrol,manual,second,1.3
maruti estilo lxi,2008,97.7,19.5,petrol,manual,second,1.75
hyundai creta 1.6 sx,2018,121.3,15.8,petrol,manual,first,13.2
maruti wagon r lx,2004,67.1,18.9,petrol,manual,second,1.0
toyota etios v,2017,88.73,16.78,petrol,manual,first,6.37
toyota etios v,2015,88.73,16.78,petrol,manual,first,4.5
renault duster 110ps diesel rxz optional with nav,2013,108.45,19.01,diesel,manual,first,6.5
maruti swift dzire vdi bsiv,2013,73.9,19.3,diesel,manual,second,4.99
mercedes-benz glc 220,2017,170.0,17.9,diesel,automatic,first,43.3
ford ecosport 1.5 dv5 mt titanium optional,2014,89.84,22.7,diesel,manual,first,6.5
maruti wagon r lxi cng,2012,58.2,26.2,cng,manual,first,2.25
maruti ciaz 1.4 at alpha,2017,91.1,19.12,petrol,automatic,first,9.95
ford ecosport 1.5 dv5 mt titanium,2015,89.84,22.7,diesel,manual,first,7.35
tata zest quadrajet 1.3 75ps xe,2016,74.0,22.95,diesel,manual,first,4.6
ford endeavour 3.0l 4x4 at,2011,153.86,11.4,diesel,automatic,first,8.5
renault duster 110ps diesel rxz amt,2017,108.45,19.6,diesel,automatic,first,11.86
nissan x-trail slx mt,2011,147.6,14.42,diesel,manual,first,8.0
toyota fortuner 4x4 at,2015,168.5,12.55,diesel,automatic,first,21.5
chevrolet aveo u-va 1.2 ls,2007,74.9,15.26,petrol,manual,first,1.3
skoda rapid 1.6 tdi ambition,2012,103.5,20.5,diesel,manual,first,5.9
mahindra xuv500 w8 4wd,2013,140.0,15.1,diesel,manual,second,9.5
maruti swift dzire zdi,2010,73.9,19.3,diesel,manual,first,4.5
skoda octavia elegance 1.9 tdi,2003,66.0,18.7,diesel,manual,first,2.25
chevrolet enjoy petrol ls 7 seater,2014,98.82,13.7,petrol,manual,first,3.35
hyundai accent gle,2005,94.0,13.2,petrol,manual,first,0.7
mercedes-benz new c-class c 200 cgi,2012,184.0,14.74,petrol,automatic,first,16.0
renault duster 85ps diesel rxe,2014,83.8,20.45,diesel,manual,first,8.0
jaguar f type 5.0 v8 s,2015,488.1,12.5,petrol,automatic,first,100.0
hyundai verna 1.6 sx,2012,126.32,22.32,diesel,manual,first,4.74
mercedes-benz e-class 2015-2017 e250 cdi avantgarde,2016,204.0,13.0,diesel,automatic,first,36.0
volkswagen vento petrol highline,2015,103.6,15.04,petrol,manual,first,5.54
skoda superb style 2.0 tdi at,2017,174.5,18.19,diesel,automatic,first,22.99
mahindra scorpio 1.99 s4 plus,2017,120.0,15.4,diesel,manual,first,10.08
skoda laura classic 1.8 tsi,2010,97.7,17.5,petrol,manual,first,2.85
maruti 800 dx bsii,2000,37.0,16.1,petrol,manual,first,0.55
audi q5 3.0 tdi quattro technology,2018,241.4,13.22,diesel,automatic,first,45.52
mahindra nuvosport n6,2018,100.0,17.45,diesel,manual,second,7.29
volkswagen vento diesel highline,2011,103.6,20.54,diesel,manual,second,4.3
maruti swift dzire vxi optional,2015,83.14,20.85,petrol,manual,first,4.8
maruti ertiga vxi,2012,93.7,16.02,petrol,manual,second,5.25
maruti alto 800 2016-2019 lxi,2016,47.3,24.7,petrol,manual,first,2.8
hyundai i20 magna 1.4 crdi (diesel),2014,88.76,21.9,diesel,manual,first,4.35
ford ecosport 1.5 dv5 mt titanium,2014,89.84,22.7,diesel,manual,first,5.49
maruti alto k10 lxi cng,2015,58.2,32.26,cng,manual,second,3.1
volkswagen vento 1.5 tdi highline,2014,103.2,20.34,diesel,manual,first,6.5
mahindra scorpio vlx 2wd airbag bsiii,2011,120.0,12.05,diesel,manual,first,6.4
ford figo aspire 1.5 tdci titanium plus,2016,99.0,25.83,diesel,manual,first,6.22
toyota innova 2.5 g (diesel) 8 seater,2012,100.0,12.99,diesel,manual,first,8.4
maruti dzire ldi,2018,73.75,28.4,diesel,manual,first,5.9
renault kwid rxl,2018,53.3,25.17,petrol,manual,first,3.4
ford endeavour 2.5l 4x2 mt,2011,141.0,13.1,diesel,manual,third,6.5
mahindra jeep mm 540 dp,2002,97.7,0.0,diesel,manual,first,1.7
ford ecosport 1.0 ecoboost titanium plus,2015,123.24,18.88,petrol,manual,first,6.0
hyundai creta 1.6 crdi sx,2016,126.2,19.67,diesel,manual,first,11.9
bmw 5 series 2013-2017 530d m sport,2016,258.0,14.69,diesel,automatic,first,48.0
maruti ertiga vxi at petrol,2017,103.0,18.69,petrol,automatic,first,8.0
skoda laura l and k at,2007,106.0,15.6,diesel,automatic,second,2.45
chevrolet beat ls,2013,79.4,18.6,petrol,manual,first,1.75
audi q3 2.0 tdi,2014,174.33,15.73,diesel,automatic,first,21.75
honda city 1.5 v mt,2014,118.0,17.0,petrol,manual,first,7.25
maruti swift lxi bsiii,2009,88.2,16.1,petrol,manual,second,3.0
ford figo diesel exi,2012,68.0,20.0,diesel,manual,first,2.51
toyota fortuner 4x4 at,2015,168.5,12.55,diesel,automatic,first,19.6
mercedes-benz new c-class 200 cdi classic,2013,170.0,15.8,diesel,manual,second,15.5
toyota innova 2.5 gx (diesel) 7 seater,2012,100.0,12.99,diesel,manual,first,11.5
honda city 1.5 exi,2004,100.0,13.0,petrol,manual,second,1.76
honda amaze s i-dtech,2015,98.6,25.8,diesel,manual,first,4.68
toyota corolla altis 1.8 g cvt,2010,138.03,14.28,petrol,automatic,second,4.0
tata indica vista quadrajet vx,2012,74.0,22.3,diesel,manual,first,2.8
mahindra xuv500 w8 2wd,2012,140.0,16.0,diesel,manual,first,8.25
maruti ritz vdi,2010,73.9,21.1,diesel,manual,first,1.7
mercedes-benz new c-class c 200 avantgarde,2013,181.04,14.74,petrol,automatic,first,14.85
hyundai verna vtvt 1.6 at sx option,2018,121.3,17.0,petrol,automatic,first,12.85
mercedes-benz new c-class c 250 cdi elegance,2012,204.0,14.94,diesel,automatic,first,16.0
maruti wagon r vxi bs iv,2018,67.1,18.9,petrol,manual,first,4.7
maruti ertiga vxi,2014,93.7,16.02,petrol,manual,second,5.94
skoda rapid ultima 1.6 tdi elegance,2013,103.5,20.5,diesel,manual,first,8.0
toyota innova 2.5 v diesel 8-seater,2010,102.0,12.8,diesel,manual,first,5.45
mercedes-benz gla class 200 sport,2018,183.0,13.7,petrol,automatic,first,26.76
volkswagen polo 1.5 tdi highline,2013,88.0,20.14,diesel,manual,second,3.5
hyundai santro xing gl,2008,62.0,0.0,petrol,manual,second,1.39
hyundai verna 1.6 crdi ex mt,2013,126.3,22.32,diesel,manual,first,4.7
volkswagen ameo 1.2 mpi highline,2016,73.75,17.0,petrol,manual,first,5.75
hyundai i20 asta option 1.2,2017,81.83,18.6,petrol,manual,first,8.11
maruti wagon r lx bsiii,2006,64.0,17.3,petrol,manual,second,0.75
tata indica lei,2006,60.0,13.5,petrol,manual,second,1.0
mahindra xylo d4,2016,112.0,14.0,diesel,manual,first,5.3
isuzu d-max v-cross 4x4,2017,134.0,12.4,diesel,manual,first,8.0
hyundai i20 2015-2017 magna,2010,80.0,18.5,petrol,manual,first,2.74
maruti baleno alpha,2017,83.1,21.4,petrol,manual,first,7.5
tata hexa xta,2016,153.86,17.6,diesel,automatic,first,13.5
volkswagen polo petrol comfortline 1.2l,2011,73.9,16.47,petrol,manual,first,2.2
mercedes-benz new c-class c 200 cgi elegance,2012,186.0,11.74,petrol,automatic,first,13.25
toyota etios gd,2013,97.7,23.59,diesel,manual,first,3.88
hyundai getz gls,2005,83.0,15.3,petrol,manual,second,0.85
tata tiago 1.2 revotron xt,2017,84.0,23.84,petrol,manual,first,5.11
renault duster 85ps diesel rxl option,2013,83.8,19.87,diesel,manual,first,4.25
audi a4 35 tdi premium plus,2013,187.74,18.25,diesel,automatic,second,16.52
